iso3,country,who_region,who_region_code,scenario,total_sugar_change_by_2030,forecast_year,forecast_obesity_pct,input_year,sugar_supply_kg_per_capita_assumption,sugar_supply_kcal_per_capita_day_assumption
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2024,22.223941664814625,2023,54.855357142857144,416.45392857142855
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2025,22.172698451459887,2024,54.46071428571429,413.45785714285716
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2026,22.127636866165087,2025,54.066071428571426,410.46178571428567
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2027,22.090063611488436,2026,53.67142857142857,407.4657142857143
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2028,22.061417864737003,2027,53.276785714285715,404.46964285714284
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2029,22.04324239856579,2028,52.88214285714286,401.47357142857146
ISR,Israel,Europe,EUR,Sugar -5% by 2030,-0.05,2030,22.0371426362934,2029,52.4875,398.47749999999996
ITA,Italy,Europe,EUR,Constant sugar,0.0,2024,13.992959146527841,2023,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2025,13.81959827127317,2024,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2026,13.655056109112895,2025,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2027,13.501174249209123,2026,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2028,13.359711948443575,2027,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2029,13.232417136911259,2028,40.12,388.13
ITA,Italy,Europe,EUR,Constant sugar,0.0,2030,13.12104546594231,2029,40.12,388.13
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2024,13.992959146527841,2023,40.69314285714285,393.6747142857143
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2025,13.819544445683956,2024,41.26628571428571,399.2194285714285
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2026,13.65487289627097,2025,41.83942857142857,404.7641428571429
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2027,13.500798769362047,2026,42.412571428571425,410.30885714285716
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2028,13.359097698834368,2027,42.98571428571428,415.8535714285714
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2029,13.231531184952303,2028,43.558857142857136,421.3982857142857
ITA,Italy,Europe,EUR,Sugar +10% by 2030,0.1,2030,13.11986566001848,2029,44.132,426.94300000000004
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2024,13.992959146527841,2023,40.23462857142857,389.2389428571429
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2025,13.819587506155328,2024,40.34925714285714,390.3478857142857
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2026,13.65501946654451,2025,40.463885714285716,391.4568285714286
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2027,13.50109915323971,2026,40.57851428571428,392.5657714285714
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2028,13.35958909852174,2027,40.69314285714285,393.6747142857143
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2029,13.232239946519478,2028,40.80777142857143,394.7836571428571
ITA,Italy,Europe,EUR,Sugar +2% by 2030,0.02,2030,13.120809504757556,2029,40.922399999999996,395.8926
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2024,13.992959146527841,2023,40.406571428571425,390.9023571428571
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2025,13.819571358478564,2024,40.69314285714285,393.6747142857143
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2026,13.654964502691934,2025,40.97971428571428,396.4470714285714
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2027,13.500986509285589,2026,41.26628571428571,399.2194285714285
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2028,13.359404823638979,2027,41.55285714285714,401.99178571428575
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2029,13.231974160931792,2028,41.83942857142857,404.7641428571429
ITA,Italy,Europe,EUR,Sugar +5% by 2030,0.05,2030,13.120455562980409,2029,42.126,407.5365
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2024,13.992959146527841,2023,39.54685714285714,382.5852857142857
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2025,13.819652096862383,2024,38.97371428571428,377.0405714285714
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2026,13.655239321954816,2025,38.400571428571425,371.4958571428572
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2027,13.501549729056194,2026,37.82742857142857,365.9511428571428
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2028,13.360326198052777,2027,37.254285714285714,360.4064285714286
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2029,13.233303088870208,2028,36.68114285714285,354.86171428571424
ITA,Italy,Europe,EUR,Sugar -10% by 2030,-0.1,2030,13.122225271866128,2029,36.108,349.317
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2024,13.992959146527841,2023,40.00537142857142,387.0210571428571
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2025,13.819609036391011,2024,39.890742857142854,385.9121142857143
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2026,13.655092751681273,2025,39.776114285714286,384.80317142857143
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2027,13.501249345178525,2026,39.66148571428571,383.69422857142854
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2028,13.359834798365396,2027,39.54685714285714,382.5852857142857
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2029,13.232594327303023,2028,39.43222857142857,381.47634285714287
ITA,Italy,Europe,EUR,Sugar -2% by 2030,-0.02,2030,13.121281427127041,2029,39.3176,380.3674
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2024,13.992959146527841,2023,39.83342857142857,385.3576428571429
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2025,13.819625184067776,2024,39.54685714285714,382.5852857142857
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2026,13.655147715533854,2025,39.26028571428571,379.81292857142853
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2027,13.501361989132654,2026,38.97371428571428,377.0405714285714
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2028,13.36001907324817,2027,38.68714285714285,374.2682142857143
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2029,13.232860112890727,2028,38.400571428571425,371.4958571428572
ITA,Italy,Europe,EUR,Sugar -5% by 2030,-0.05,2030,13.121635368904212,2029,38.114,368.7235
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2024,35.191991314473654,2023,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2025,35.95081660427963,2024,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2026,36.718698610859136,2025,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2027,37.49686538821704,2026,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2028,38.286522066844284,2027,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2029,39.088857275287054,2028,50.38,404.37
JAM,Jamaica,Americas,AMR,Constant sugar,0.0,2030,39.90505163175385,2029,50.38,404.37
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2024,35.191991314473654,2023,51.099714285714285,410.14671428571427
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2025,35.95075027527558,2024,51.81942857142857,415.92342857142853
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2026,36.71847459360504,2025,52.53914285714286,421.7001428571429
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2027,37.49641110153034,2026,53.258857142857146,427.47685714285717
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2028,38.28578865308364,2027,53.97857142857143,433.25357142857143
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2029,39.08781622723711,2028,54.69828571428571,439.0302857142857
JAM,Jamaica,Americas,AMR,Sugar +10% by 2030,0.1,2030,39.90369136724415,2029,55.418000000000006,444.807
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2024,35.191991314473654,2023,50.52394285714286,405.5253428571429
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2025,35.95080333847882,2024,50.66788571428572,406.68068571428574
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2026,36.718653807408316,2025,50.81182857142858,407.83602857142864
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2027,37.496774530879705,2026,50.955771428571424,408.9913714285714
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2028,38.28637538409218,2027,51.099714285714285,410.14671428571427
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2029,39.088649065677124,2028,51.243657142857145,411.30205714285717
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2030,39.904779578852,2029,51.387600000000006,412.4574
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2024,35.191991314473654,2023,50.73985714285715,407.25835714285716
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2025,35.9507834397776,2024,51.099714285714285,410.14671428571427
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2026,36.71858660223208,2025,51.45957142857143,413.0350714285714
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2027,37.49663824487368,2026,51.81942857142857,415.92342857142853
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2028,38.286155359963956,2027,52.17928571428572,418.81178571428575
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2029,39.08833675126209,2028,52.53914285714286,421.7001428571429
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2030,39.90437149949903,2029,52.89900000000001,424.5885
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2024,35.191991314473654,2023,49.66028571428572,398.59328571428574
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2025,35.95088293328368,2024,48.94057142857143,392.8165714285714
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2026,36.71892262811325,2025,48.22085714285715,387.03985714285716
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2027,37.49731967490377,2026,47.50114285714286,381.26314285714284
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2028,38.28725548060498,2027,46.78142857142858,375.4864285714286
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2029,39.089898323337074,2028,46.06171428571429,369.70971428571426
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2030,39.906411896263634,2029,45.342000000000006,363.933
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2024,35.191991314473654,2023,50.23605714285714,403.2146571428571
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2025,35.95082987008044,2024,50.09211428571429,402.0593142857143
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2026,36.71874341430996,2025,49.948171428571435,400.9039714285714
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2027,37.4969562455544,2026,49.804228571428574,399.7486285714286
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2028,38.28666874959646,2027,49.66028571428572,398.59328571428574
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2029,39.08906548489712,2028,49.51634285714286,397.43794285714284
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2030,39.9053236846559,2029,49.3724,396.2826
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2024,35.191991314473654,2023,50.02014285714286,401.48164285714284
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2025,35.95084976878165,2024,49.66028571428572,398.59328571428574
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2026,36.71881061948618,2025,49.300428571428576,395.7049285714286
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2027,37.49709253156037,2026,48.94057142857143,392.8165714285714
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2028,38.28688877372457,2027,48.580714285714286,389.9282142857143
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2029,39.08937779931196,2028,48.22085714285715,387.03985714285716
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2030,39.90573176400859,2029,47.861,384.1515
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2024,35.344405513989216,2023,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2025,35.14021865644771,2024,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2026,34.92978924094205,2025,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2027,34.71207253172294,2026,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2028,34.48738256002255,2027,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2029,34.25676084417067,2028,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2030,34.021600910651145,2029,81.12,377.08
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2024,35.344405513989216,2023,82.27885714285715,382.4668571428571
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2025,35.14011602004848,2024,83.43771428571428,387.8537142857142
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2026,34.92944850343003,2025,84.59657142857144,393.24057142857146
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2027,34.71139788111308,2026,85.75542857142858,398.62742857142854
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2028,34.48632680826512,2027,86.91428571428571,404.0142857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2029,34.2553204959803,2028,88.07314285714286,409.4011428571428
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2030,34.01981090259094,2029,89.23200000000001,414.788
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2024,35.344405513989216,2023,81.35177142857144,378.1573714285714
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2025,35.140198129167864,2024,81.58354285714287,379.23474285714286
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2026,34.92972109343965,2025,81.8153142857143,380.3121142857143
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2027,34.71193760160098,2026,82.04708571428571,381.3894857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2028,34.487171409671085,2027,82.27885714285715,382.4668571428571
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2029,34.256472774532625,2028,82.51062857142857,383.54422857142856
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2030,34.021242909039145,2029,82.7424,384.6216
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2024,35.344405513989216,2023,81.69942857142857,379.77342857142855
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2025,35.1401673382481,2024,82.27885714285715,382.4668571428571
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2026,34.92961887218605,2025,82.85828571428571,385.1602857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2027,34.71173520641802,2026,83.43771428571428,387.8537142857142
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2028,34.48685468414385,2027,84.01714285714287,390.5471428571429
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2029,34.25604067007551,2028,84.59657142857144,393.24057142857146
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2030,34.020705906621075,2029,85.176,395.934
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2024,35.344405513989216,2023,79.96114285714286,371.69314285714285
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2025,35.14032129284693,2024,78.80228571428572,366.3062857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2026,34.93012997845403,2025,77.64342857142857,360.91942857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2027,34.71274718233271,2026,76.48457142857143,355.53257142857143
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2028,34.48843831177984,2027,75.3257142857143,350.1457142857143
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2029,34.25820119236083,2028,74.16685714285714,344.7588571428571
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2030,34.02339091871107,2029,73.00800000000001,339.372
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2024,35.344405513989216,2023,80.88822857142857,376.00262857142855
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2025,35.14023918372755,2024,80.65645714285715,374.92525714285716
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2026,34.92985738844445,2025,80.42468571428572,373.8478857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2027,34.71220746184489,2026,80.1929142857143,372.7705142857143
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2028,34.487593710374,2027,79.96114285714286,371.69314285714285
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2029,34.25704891380868,2028,79.72937142857144,370.6157714285714
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2030,34.021958912263095,2029,79.4976,369.53839999999997
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2024,35.344405513989216,2023,80.54057142857144,374.3865714285714
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2025,35.14026997464732,2024,79.96114285714286,371.69314285714285
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2026,34.92995960969804,2025,79.38171428571428,368.9997142857143
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2027,34.712409857027815,2026,78.80228571428572,366.3062857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2028,34.48791043590117,2027,78.22285714285715,363.61285714285714
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2029,34.25748101826571,2028,77.64342857142857,360.91942857142857
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2030,34.022495914681045,2029,77.06400000000001,358.22599999999994
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2024,21.098934520237286,2023,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2025,21.540991043238545,2024,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2026,21.993191328446024,2025,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2027,22.45675622685379,2026,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2028,22.933054739611897,2027,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2029,23.423485119658206,2028,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2030,23.929445393808646,2029,26.3,262.02
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2024,21.098934520237286,2023,26.675714285714285,265.76314285714284
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2025,21.54095564346079,2024,27.05142857142857,269.5062857142857
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2026,21.993070673418067,2025,27.42714285714286,273.24942857142855
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2027,22.45650851375731,2026,27.802857142857142,276.9925714285714
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2028,22.932648612616745,2027,28.178571428571427,280.73571428571427
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2029,23.422897816106264,2028,28.55428571428571,284.4788571428571
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2030,23.928660908754715,2029,28.930000000000003,288.222
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2024,21.098934520237286,2023,26.37514285714286,262.76862857142856
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2025,21.540983963282994,2024,26.450285714285716,263.51725714285715
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2026,21.993167197440428,2025,26.525428571428574,264.26588571428573
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2027,22.456706684234483,2026,26.600571428571428,265.01451428571426
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2028,22.932973514212847,2027,26.675714285714285,265.76314285714284
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2029,23.42336765894779,2028,26.750857142857143,266.5117714285714
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2030,23.929288496797824,2029,26.826,267.2604
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2024,21.098934520237286,2023,26.48785714285714,263.8915714285714
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2025,21.54097334334967,2024,26.675714285714285,265.76314285714284
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2026,21.99313100093205,2025,26.863571428571426,267.63471428571427
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2027,22.456632370305556,2026,27.05142857142857,269.5062857142857
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2028,22.93285167611433,2027,27.239285714285717,271.3778571428571
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2029,23.423191467882244,2028,27.42714285714286,273.24942857142855
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2030,23.929053151281693,2029,27.615000000000002,275.121
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2024,21.098934520237286,2023,25.924285714285716,258.2768571428571
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2025,21.541026443016296,2024,25.548571428571428,254.53371428571427
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2026,21.99331198347397,2025,25.172857142857143,250.7905714285714
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2027,22.45700393995025,2026,24.79714285714286,247.04742857142855
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2028,22.933460866607017,2027,24.421428571428574,243.3042857142857
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2029,23.424072423210106,2028,24.045714285714286,239.56114285714284
